title,item_category,price,date,store
Яйцо куриное С1 Сеймовское Деревенское 10шт,aitsa,129.99,10.11.2024,Окей
Яйцо куриное С1 О’КЕЙ Фермерская коллекция с селеном и йодом 10шт,aitsa,129.99,10.11.2024,Окей
Яйцо куриное С2 Фермерский завтрак Село Зеленое 10шт,aitsa,129.99,10.11.2024,Окей
Яйцо куриное С1 Деревенское Село Зеленое 10шт,aitsa,136.99,10.11.2024,Окей
Яйцо куриное СО Синявинское Деревенское 10шт,aitsa,139.99,10.11.2024,Окей
Яйцо куриное СО Синявинское К завтраку 10шт,aitsa,139.99,10.11.2024,Окей
Яйцо куриное СО О`КЕЙ 10шт,aitsa,139.99,10.11.2024,Окей
Яйцо куриное СО Сеймовское Деревенское 10шт,aitsa,142.99,10.11.2024,Окей
Яйцо куриное СО Волжанин 10шт,aitsa,143.99,10.11.2024,Окей
Яйцо куриное СВ О`КЕЙ 10шт,aitsa,144.99,10.11.2024,Окей
Яйцо куриное СО Роскар Экстра 10шт,aitsa,148.99,10.11.2024,Окей
Яйцо куриное СО Село Зеленое Деревенское 10шт,aitsa,149.99,10.11.2024,Окей
Яйцо перепелиное ЭКО-Птицефабрика 20шт,aitsa,149.99,10.11.2024,Окей
"Яичный меланж Грово 0,5л",aitsa,161.49,10.11.2024,Окей
Яйцо куриное С1 Халяль Молодецкие 10шт,aitsa,169.99,10.11.2024,Окей
"Яичный белок Грово 0,5л",aitsa,176.99,10.11.2024,Окей
Яйцо куриное С1 Фермерское Русорганика 10шт,aitsa,189.99,10.11.2024,Окей
Яйцо куриное СО Роскар Экстра 15шт,aitsa,219.0,10.11.2024,Окей
"Яичный желток Грово 0,5л",aitsa,244.0,10.11.2024,Окей
Яйцо куриное С1 столовое  О`КЕЙ 20шт,aitsa,249.0,10.11.2024,Окей
Яйцо куриное С1 Синявинское 20шт,aitsa,254.0,10.11.2024,Окей
Яйцо куриное С2 О`КЕЙ Daily 30шт,aitsa,264.39,10.11.2024,Окей
Яйцо куриное С1 Роскар Счастливая курица 20шт,aitsa,269.0,10.11.2024,Окей
Яйца перепелиные копченые О'КЕЙ Фермерская Коллекция 20шт,aitsa,269.0,10.11.2024,Окей
Яйцо куриное СО Синявинское 20шт,aitsa,279.0,10.11.2024,Окей
Яйцо куриное С1 Роскар Экстра 25шт,aitsa,319.0,10.11.2024,Окей
Яйцо куриное С1 О`КЕЙ Daily 30шт,aitsa,341.59,10.11.2024,Окей
Яйцо куриное С1 Синявинское 30шт,aitsa,379.0,10.11.2024,Окей
Яйцо куриное С1 Волжанин 30шт,aitsa,389.99,10.11.2024,Окей
Яйцо цесариное Фермерское Healthy Nation 6шт,aitsa,399.0,10.11.2024,Окей
Яйцо куриное СО Синявинское 30шт,aitsa,419.0,10.11.2024,Окей
Сосиски Молочные Великолукский мясокомбинат ГОСТ 330г,sosiski,99.99,10.11.2024,Окей
"Сосиски Мясницкий ряд Сливочные, 420г",sosiski,119.99,10.11.2024,Окей
Сосиски Владимирский стандарт Баварские целлофан 350г,sosiski,129.99,10.11.2024,Окей
Сосиски Царицыно Рахмат Мусульманские 400г,sosiski,129.99,10.11.2024,Окей
Сардельки Владимирский стандарт Миньоны с сыром 410г,sosiski,149.99,10.11.2024,Окей
Сардельки Дым Дымыч Коллекция Нежные 400г,sosiski,163.99,10.11.2024,Окей
Сосиски Восточные Царицыно с говядиной 500г,sosiski,169.99,10.11.2024,Окей
Сардельки Вязанка Сливушки 330г,sosiski,169.99,10.11.2024,Окей
Сосиски Нежные Эколь Халяль 480г,sosiski,174.99,10.11.2024,Окей
Сосиски Стародворье Сочинки по-баварски 400г,sosiski,174.99,10.11.2024,Окей
Сосиски Венские Великолукский мясокомбинат 470г,sosiski,179.99,10.11.2024,Окей
Сосиски Великолукский Мясокомбинат Детям с индейкой 330г,sosiski,184.99,10.11.2024,Окей
Сосиски Стародворье Сочинки с сочной грудинкой 400г,sosiski,189.99,10.11.2024,Окей
Сосиски Мираторг Нежные со сливками 350г,sosiski,189.99,10.11.2024,Окей
Сосиски Папа Может Молочные ГОСТ 300г,sosiski,192.99,10.11.2024,Окей
Сосиски Молочные Ближние горки ГОСТ 450г,sosiski,199.99,10.11.2024,Окей
Сосиски Сливочные Ближние горки 450г,sosiski,199.99,10.11.2024,Окей
Сосиски Венские Мираторг 350г,sosiski,199.99,10.11.2024,Окей
Сосиски Домашние Мясницкий ряд 420г,sosiski,199.99,10.11.2024,Окей
Шпикачки Папа Может Сочные с беконом 300г,sosiski,199.99,10.11.2024,Окей
Сосиски Черкизово Филейные с куриной грудкой 270г,sosiski,199.99,10.11.2024,Окей
Сосиски Владимирский Стандарт Владимирские с молоком в целлофане 480г,sosiski,203.99,10.11.2024,Окей
Сосиски Сливочные Великолукский МК ГОСТ 330г,sosiski,204.0,10.11.2024,Окей
Сосиски Сливочные Великолукский мясокомбинат ГОСТ 650г,sosiski,204.99,10.11.2024,Окей
Сосиски Баварские Мираторг 350г,sosiski,208.99,10.11.2024,Окей
Сосиски Ближние горки Баварские 450г,sosiski,218.99,10.11.2024,Окей
Сосиски Детям Великолукский мясокомбинат 330г,sosiski,219.0,10.11.2024,Окей
Сосиски молочные Дымов пастеризованные 290г,sosiski,229.0,10.11.2024,Окей
Сосиски Молочные Сливочные Дымов 464г,sosiski,229.99,10.11.2024,Окей
Сосиски Докторские Рублевский 430г,sosiski,238.99,10.11.2024,Окей
Сосиски Черкизово Бременские с сыром 336г,sosiski,239.0,10.11.2024,Окей
Сосиски Папа Может Сливочные 410г,sosiski,239.0,10.11.2024,Окей
Сосиски Фермерская Коллекция из говядины 380г,sosiski,239.99,10.11.2024,Окей
Сосиски Молочные ГОСТ 300г Вязанка,sosiski,239.99,10.11.2024,Окей
Сосиски Стародворье Сочинки с сочным окороком 400г,sosiski,249.0,10.11.2024,Окей
Сосиски Черкизово Молочные Экстра 400г,sosiski,249.0,10.11.2024,Окей
Шпикачки Дым Дымыч Деревенские 500г,sosiski,250.99,10.11.2024,Окей
Сосиски Останкино Папа Может Молочные премиум 600г,sosiski,257.99,10.11.2024,Окей
Сосиски Классические Ядрена Копоть 420г,sosiski,259.0,10.11.2024,Окей
Сосиски Молочные по-черкизовски Черкизово 450г,sosiski,259.0,10.11.2024,Окей
Сосиски Дымов С сыром 464г,sosiski,259.0,10.11.2024,Окей
Сосиски Вязанка Молокуши Миникушай 330г,sosiski,259.0,10.11.2024,Окей
Cосиски мясные Папа Может 800г,sosiski,259.99,10.11.2024,Окей
Сардельки Владимирский стандарт Свиные ГОСТ 500г,sosiski,264.99,10.11.2024,Окей
Сосиски вареные Каждому по вкусу Мясницкий ряд 420г,sosiski,269.0,10.11.2024,Окей
Сосиски Ядрена Копоть с сыром 420г,sosiski,269.0,10.11.2024,Окей
Сосиски с натуральным молоком Окраина 420г,sosiski,269.0,10.11.2024,Окей
Сардельки Стародворье Сочинки с сочным окороком 400г,sosiski,269.0,10.11.2024,Окей
Сосиски Папа Может Баварские целлофан 350г,sosiski,269.0,10.11.2024,Окей
Сардельки Стародворье Сочинки с сыром 400г,sosiski,269.0,10.11.2024,Окей
Сосиски Молочные Дымов ГОСТ 580г,sosiski,269.99,10.11.2024,Окей
Сардельки Свиные люкс Рублевские 400г,sosiski,269.99,10.11.2024,Окей
"Сардельки Клинский Чешские, 450г",sosiski,269.99,10.11.2024,Окей
Сосиски Черкизово Венские 450г,sosiski,274.0,10.11.2024,Окей
Сосиски Копченые Папа может 450г,sosiski,279.0,10.11.2024,Окей
Сосиски Мираторг Молочные Оригинальные 400г,sosiski,279.0,10.11.2024,Окей
Сосиски Сливочные Черкизово ГОСТ 450г,sosiski,281.99,10.11.2024,Окей
Сосиски Молочные Мираторг 400г,sosiski,284.0,10.11.2024,Окей
Сосиски Папа может Останкино Филейные 400г,sosiski,294.0,10.11.2024,Окей
Сардельки Особые Идель Царицыно с говядиной кг,sosiski,299.0,10.11.2024,Окей
Сосиски Докторские Велком 440г,sosiski,299.0,10.11.2024,Окей
Сосиски Дымов Молочные ГОСТ 464г,sosiski,299.0,10.11.2024,Окей
Сосиски Дым Дымыч Коллекция Венские 700г,sosiski,299.99,10.11.2024,Окей
Сосиски Рублевский Мясокомбинат Рублевские 460г,sosiski,308.99,10.11.2024,Окей
Сосиски Велком Велкомовские копченые 450г,sosiski,309.0,10.11.2024,Окей
Сосиски Кремлевские Черкизово 500г,sosiski,309.99,10.11.2024,Окей
Сосиски Молочные Вязанка Стародворские колбасы 450г,sosiski,314.0,10.11.2024,Окей
Cосиски Мираторг Сливочные в целлофане 400г,sosiski,319.0,10.11.2024,Окей
Сосиски Флорентийские с говядиной 240г Черкизово,sosiski,319.0,10.11.2024,Окей
Шпикачки Любительские Бахрушинъ 500г,sosiski,324.99,10.11.2024,Окей
Сосиски Сливочные Вязанка 450г,sosiski,329.0,10.11.2024,Окей
Сыр Чеддер Toure О'КЕЙ плавленый 45% тертый 150г БЗМЖ,syr,104.99,10.11.2024,Окей
Сыр полутвердый Viola Бутербродный 45% 120г БЗМЖ,syr,129.99,10.11.2024,Окей
Сыр Российский О'КЕЙ 50% тертый 200г БЗМЖ,syr,134.99,10.11.2024,Окей
Сыр полутвердый Laime Гауда Сыропузики нарезка 45% 60г Россия БЗМЖ,syr,136.49,10.11.2024,Окей
Сыр тёртый Вкуснотеево Сливочный для кулинарии 150г 45% Россия БЗМЖ,syr,139.99,10.11.2024,Окей
Сыр полутвердый Viola Тильзит 45% нарезка 120г Россия БЗМЖ,syr,149.99,10.11.2024,Окей
